urlid,label
2422,1.0
6882,8.87612920798405e-22
3369,1.0
9386,1.0
9406,7.838475473823529e-21
7869,9.160009510256425e-19
3851,4.1581749796769713e-23
9117,1.6318891015930556e-21
4163,1.0
5369,1.0
2381,1.4009522522970888e-17
6591,1.0
8537,6.084610392835738e-11
3986,1.6567285518920043e-33
136,3.9033397247004497e-88
5155,1.0
5219,1.0
3134,6.162700265949732e-44
4394,4.1581749796769713e-23
3571,5.211551313665965e-28
942,1.0
9092,0.38610698967832285
1761,5.464394949310637e-29
3217,7.547773286142589e-24
5968,8.32458656404562e-29
8540,1.0
471,4.5629792338680157e-23
5986,6.645131641718135e-30
2812,1.0
5435,1.609135806079061e-27
1451,3.4522404034488267e-43
5642,4.856163950606171e-20
1932,1.0
936,5.2570826993596025e-17
1791,1.0
2289,9.58053479339984e-12
5922,3.2581756761460654e-36
3507,1.6182454015592143e-17
442,2.9082529577412645e-24
4466,1.2072212861326748e-22
7463,1.0
9784,4.1581749796769713e-23
2378,4.1581749796769713e-23
10400,1.323073899820042e-24
4008,1.0
7605,2.7823937489413534e-20
2252,4.1581749796769713e-23
6737,2.4887985524001773e-36
5331,2.3105952780350947e-25
1720,2.3578390722720943e-38
1600,8.37932257020971e-19
4838,5.922411180052839e-19
6534,1.5516720818712435e-12
6999,0.4005303353117117
7445,1.0
7067,1.2898299381054604e-36
2565,3.8883632453758214e-10
4287,4.439962683928486e-63
827,1.0
5739,4.1581749796769713e-23
146,1.402587128214592e-28
7215,6.73469815658988e-10
4693,1.0
2184,1.0
2771,7.835248807458861e-17
10503,7.004486829263321e-10
2529,1.0634160227367345e-41
3976,1.0
3362,2.615990686869806e-31
9938,0.9999967166480602
7271,3.338316183491963e-26
655,1.0
6274,1.0
6746,1.0028264128918728e-19
9448,1.0927358446511772e-17
5628,2.0128016635707153e-19
5477,1.0
9955,1.0
8215,1.0
10350,1.839142577972862e-23
486,9.74343158621031e-25
5924,6.1934965432031625e-19
3900,7.708433062349802e-23
8015,1.0
3915,1.933105938083596e-20
3984,1.0026571537737874e-25
10417,1.0
8000,1.0
5959,8.521475032545862e-38
10018,9.295097633118528e-101
9523,7.125275033999542e-24
3098,4.1581749796769713e-23
4378,1.0
201,0.9999453065361407
8478,8.77582563966224e-14
2718,6.627143009092676e-56
8801,3.2596656133718325e-25
8394,3.4330995036471534e-15
10246,1.4911911550308405e-26
1822,1.0
10129,3.0427635324987597e-19
4695,0.9999993490304591
8834,1.2258388093949626e-13
6299,1.0
6801,2.3204448024244605e-15
1730,1.0
2729,2.7804208420117225e-27
2781,1.0
8818,4.1581749796769713e-23
775,1.275449526174232e-103
2210,2.5368177642436958e-39
2614,1.0
563,4.1581749796769713e-23
9692,8.492437737261351e-29
4108,0.9999999999549232
1751,1.5037112315161036e-14
9313,5.973578587139552e-27
8462,5.212398232529258e-12
9846,2.3539420802490544e-26
10195,1.0
10424,1.36251359170883e-16
5732,1.0
2258,4.145477214799714e-18
3559,0.8959208984467563
3652,6.301630485885874e-68
5177,6.83658332591016e-38
2910,1.486584080768143e-55
8774,1.1606820435354164e-30
6832,2.624787518165771e-27
2439,1.0
129,2.6918232469476716e-29
4334,2.1454484790732017e-48
5822,0.9997624396182556
3611,1.3719646904073018e-23
9434,2.8323663862772326e-23
4179,6.831619234984568e-40
263,3.650577270687727e-82
9923,4.710363076532432e-29
5466,4.2868879323295565e-25
4014,1.86673620634396e-42
1386,9.77634766988917e-37
2161,4.1879194837588937e-13
9324,9.518217553704496e-29
4918,2.41032542009523e-22
10054,1.9873690077358917e-16
1577,0.770791172984212
5499,6.2968170491131355e-09
1710,3.415822835304545e-91
9511,3.0974914081462306e-28
9552,1.0
10396,9.268041305846066e-26
5595,2.975591355843702e-38
1531,1.0
2053,1.0
5773,1.0
10336,1.0
2005,2.5789114000776837e-45
4356,1.0
7865,1.0
3429,1.0
1247,4.1581749796769713e-23
8008,4.038329848293051e-21
2592,1.0
6267,2.220751936380773e-30
4957,3.7958763500404445e-66
1189,9.872076608337062e-24
3904,1.0
6415,7.193425988857757e-22
7326,2.0238764053193404e-13
1148,3.0911246555511373e-164
8609,4.5629792338680157e-23
4216,1.0
4373,1.0
4225,1.3299109742832271e-14
9693,1.0718471479035321e-38
1987,9.504565966431576e-41
9904,1.0680895459866395e-22
2742,6.816645859646163e-38
3918,4.6093842401680446e-08
3819,7.114573152323591e-24
2948,1.0
10094,4.1581749796769713e-23
8737,1.0
2268,4.5629792338680157e-23
6212,1.0
6084,6.24563150854006e-14
7010,2.5091555344037315e-15
9859,1.0
2060,1.0
7181,4.5629792338680157e-23
1834,2.488679169783241e-07
1001,2.8761427279587283e-17
1660,1.541208955041614e-21
2179,0.9983902454119463
3546,1.803486751309292e-06
3747,4.1581749796769713e-23
8848,1.1660403310852656e-13
7203,1.0
3826,4.1581749796769713e-23
6693,3.514107083811537e-11
3361,9.23589696053391e-18
7857,3.688812295845345e-22
1794,1.0
4331,2.095836054115679e-11
7639,1.0
533,7.574255655244838e-15
1864,6.538375550414848e-31
3827,5.194900246322736e-28
4876,3.556802988033912e-21
3551,1.0
8806,0.8546706229125239
9418,6.110504627599085e-12
73,1.372905577512326e-25
1890,1.1137938664542818e-30
6546,1.0
8650,0.9582629020362309
3877,2.5196525950453562e-27
9862,1.4545437735408436e-61
2477,0.0014924636652145203
5899,1.0
5250,2.06867329690565e-23
7635,5.177432321428037e-100
1129,3.9763037071547944e-35
6458,5.118236297912381e-20
6848,1.3759341426919736e-05
2664,4.1581749796769713e-23
1688,1.0
1507,1.0
1880,1.8327378500744448e-11
8868,3.2903088254852726e-52
2137,2.7781105008545093e-13
1667,1.0
9735,1.0
4589,0.0003358890611722166
2066,5.18830360050188e-21
10243,1.0029120170732015e-06
9225,0.9999992673152021
2584,3.3458793025395524e-41
6527,1.0
7603,8.217276420974022e-18
1696,6.934480394373237e-15
9449,1.0
5212,1.0
5703,2.1765825456926246e-23
7694,1.0
10474,4.1581749796769713e-23
2236,1.7187644697775525e-22
7051,1.0
4327,7.012823117855566e-24
580,2.261677378260234e-22
445,3.940796626622429e-24
7217,0.9999999635790011
8677,1.0
5719,4.1581749796769713e-23
5920,4.1581749796769713e-23
3800,1.9918975805160178e-24
2325,3.4890072910129577e-25
557,1.0
3961,3.9347213397357175e-23
6511,2.7677532195079395e-33
4358,7.030819143825163e-09
8751,9.891900541156598e-47
6781,1.0
3317,4.5629792338680157e-23
10138,1.0
680,1.023533198542454e-24
2135,2.0124482758658923e-12
7144,4.1861153078873435e-26
9075,1.0
6888,3.5606897074834e-25
9224,1.0
5248,4.1581749796769713e-23
3978,5.673586164686913e-28
4283,1.2382048111406806e-37
4267,7.561664955857324e-15
7898,1.0
8448,3.3434491784072063e-15
4457,5.210578692259075e-26
1953,1.0
414,1.6507353444517929e-22
5128,1.0
2618,1.1835064792969734e-19
6478,4.183211661491818e-18
2866,2.170822135580214e-27
1231,5.598466521131496e-18
2883,1.0
1664,0.9999758899560448
5878,1.0
7549,1.0
1952,1.0
3209,1.0
7725,1.0
2156,1.0
5993,3.676779687056837e-133
1778,1.0
4085,2.7941252070391716e-09
1169,2.8847139557652e-17
10016,1.0095727983994523e-16
653,7.2479105018343795e-90
4173,1.0420734095300385e-19
2383,1.764601681630518e-47
3643,1.0
4021,9.590786079062807e-26
2590,2.726121139508656e-31
2432,1.0
2563,1.0
4040,9.789896267744536e-21
9548,1.0
8103,4.5629792338680157e-23
6230,1.0
1395,1.1823055334192094e-20
2756,7.754191945534146e-24
7159,8.36339287177486e-31
1467,1.1738741833333104e-23
5199,1.930820275243416e-17
8531,1.0
6355,1.0
9494,1.0
8649,4.1581749796769713e-23
9191,1.1284285459703531e-28
7557,3.931319310784531e-27
683,4.1581749796769713e-23
8523,0.9846200296464888
5941,1.0
10197,2.0384425368109892e-59
8706,8.47320348407519e-06
9507,2.072097569009149e-18
6690,1.0
10458,4.1581749796769713e-23
9145,4.1581749796769713e-23
1342,4.470257111700575e-25
3100,1.9501735550334795e-77
5496,1.0
3799,1.060718520952549e-32
7513,2.9337346387766698e-08
6636,3.5689951580942225e-13
2615,1.0
8395,1.0
7667,1.0
2045,1.5391385694287892e-15
5818,0.9999648469010902
9645,4.1581749796769713e-23
6034,9.627571424381529e-81
6069,3.863983059528915e-14
5200,2.225008775936668e-35
1991,6.586472258781532e-30
487,1.0
7646,1.573814757892528e-23
6504,3.4357924872406796e-26
4134,1.721082775211968e-88
7586,0.00013067384851408952
5427,1.0
6542,7.070943007787526e-29
4330,4.7757487146515576e-21
684,5.241034064487101e-25
1194,1.0
962,1.0
7083,1.0855566111749513e-25
2229,4.1581749796769713e-23
1485,5.973771951840918e-23
4969,2.0790356025223165e-22
7793,2.740659272941508e-36
3562,4.915909600688735e-09
1962,1.874013344073073e-21
8534,1.3800385052916662e-31
345,4.5629792338680157e-23
8731,2.231761000362956e-23
6524,4.1581749796769713e-23
3066,1.0
4558,1.0
5271,4.1581749796769713e-23
4129,8.526083584048882e-25
8057,1.0
3257,1.0
9779,1.0
805,1.0
5267,1.0723641565004887e-17
6819,1.0
1511,1.0
6389,4.1581749796769713e-23
5296,4.656606406081683e-28
2176,1.0
5551,1.0
113,1.0
7959,4.1581749796769713e-23
3772,4.1581749796769713e-23
9880,1.0
2720,1.0
3820,2.9846684468521636e-28
8242,0.9999996121890332
6938,1.0
7610,1.0902206141831117e-07
6214,2.2440771079078647e-33
4146,1.0
3423,1.1319284318231203e-27
7371,4.828214241499632e-155
743,7.869431832606286e-38
10100,1.422633964784571e-19
10102,2.801280156019885e-06
2370,1.0
8239,1.0
9995,1.8578308924181448e-54
3844,1.724123593564227e-67
428,1.0
1442,6.326501761976701e-10
10314,1.6475225139666006e-24
6810,3.9772464577495385e-36
8501,8.369568384769704e-31
6751,1.0
10092,4.811416729935945e-26
386,1.0
6278,1.0
1669,2.880429822269589e-30
6210,1.0537682596799076e-49
4157,6.3759766441852334e-24
5436,0.9999994542019193
5784,2.2977600440939235e-34
423,4.1581749796769713e-23
3083,3.839717024832748e-28
2257,1.0
6080,6.32825902153235e-08
8672,1.0
1887,0.9994716240291198
3901,1.0
2799,1.0
9366,4.1581749796769713e-23
1662,1.551286232828876e-31
8777,4.3563058225768574e-33
10133,1.0
6023,1.159656501919035e-21
9983,4.1581749796769713e-23
894,5.7508945436550484e-27
4435,1.0027832339878478e-34
6492,1.021657970613263e-36
5747,4.1581749796769713e-23
4266,0.9999999999274678
9430,1.4910699823520755e-27
9909,1.215342719576732e-24
2893,1.1266361821311985e-09
3917,1.7276531795147863e-12
3909,7.568330939917106e-09
7307,1.419487597758815e-50
2150,0.8978040306311668
1547,6.205774262231744e-34
3888,0.9999999999995453
3309,1.0
5032,0.9999999788183802
32,1.0
5512,1.0
887,5.140001272799156e-25
10283,1.0
3545,1.642574571095108e-24
124,3.548154451306819e-08
2721,4.724866662653477e-31
6817,1.0
5098,1.0
8722,1.0
1330,5.780230014328095e-32
5259,1.2361534699287967e-24
1885,2.6643647257649374e-36
9975,2.705290872739021e-11
351,1.8981355109755501e-19
7852,4.314883329300416e-06
6005,6.137240812595354e-21
7931,1.4879499792269226e-19
4275,4.1581749796769713e-23
1072,1.0
4009,3.283493126472486e-27
7221,1.0
7333,1.0020187930868309e-21
2921,9.294735098178915e-24
5188,4.1581749796769713e-23
4789,4.1581749796769713e-23
7876,2.4398924209810826e-23
2911,1.4031822549273377e-19
2852,1.2020707258448132e-26
3183,1.3623515870467918e-31
9899,1.0
9812,3.880730973483201e-32
4587,2.4182941139763474e-27
9016,4.1581749796769713e-23
1891,0.9999999999872671
2465,4.1581749796769713e-23
4451,1.0
4521,6.4010385716347046e-21
8816,1.0
7747,4.1581749796769713e-23
2818,1.0
1366,1.2062808275005714e-23
2776,1.0
6811,1.0
29,3.945841268590957e-19
3287,1.0
3777,1.0
8652,3.576324029039769e-23
3341,9.503372573596095e-17
6662,8.646411448171413e-43
4708,1.0
9242,1.0
2655,1.0674904973632804e-22
7086,1.8200335652320003e-62
4929,1.0
7844,9.095809640096481e-18
7249,1.0
3190,1.0
1678,7.417260695509748e-22
8350,1.0
9202,1.0
7382,0.9999999995068265
9288,6.397600026150634e-14
6841,4.1581749796769713e-23
6831,1.0
10309,0.9999999999997726
2260,6.629498838382509e-48
7223,0.055465177267924826
237,1.1843358157708184e-06
6582,4.1581749796769713e-23
9994,7.778505995429102e-35
640,2.1807701936048215e-28
9696,1.0
1960,7.318386205431839e-24
3565,1.0
8655,0.9999971455560893
2935,5.167009791314248e-15
6588,4.846851252869924e-22
629,1.0
2256,4.199088371204803e-25
2113,1.0
1905,1.0
2897,1.0379149868867949e-07
4689,8.256508927747933e-27
1048,2.646078992962883e-28
929,0.9999999999990905
1515,2.819888701930651e-26
9383,1.6884234051287828e-14
6399,1.0
6452,8.39877913174534e-15
6628,0.0006519014860599229
5556,4.1581749796769713e-23
6057,9.408814204599452e-32
1750,0.9999191267063371
5165,2.260322178663716e-24
7949,4.1581749796769713e-23
8308,1.0
1673,1.0
10288,9.15961052256558e-25
6332,2.252755471202509e-12
62,1.9986404624209653e-22
6748,4.0765972831412156e-24
3726,0.9999185544612009
6558,1.0
3875,4.1581749796769713e-23
3712,1.0
4170,1.0
4057,1.0
8835,1.3316282351936818e-22
5392,4.747769536226807e-33
7526,2.11915284727906e-17
7548,1.4905519784966351e-27
10058,1.2141369149222943e-17
7730,4.635446492393603e-07
8815,1.8315646047445242e-88
1596,7.010923407057831e-23
4257,0.9999999989374828
8011,2.1900423104253378e-35
3675,1.0
1466,1.3967408057886379e-27
6391,1.0
7874,1.0
1206,2.8611329230712842e-36
8715,1.5052706525909374e-12
8872,5.060239503631773e-22
10241,4.1581749796769713e-23
906,0.9999999824368616
7705,3.3118720753071396e-33
8504,8.035695761797362e-22
6764,1.0
7414,1.0451663245917039e-08
5973,2.8328326954193508e-15
8165,9.9702499295575e-24
1358,9.764795113195319e-19
1303,1.0
7145,1.1882942588704037e-16
1968,1.1990594753973089e-22
5154,1.0
3509,1.0
4245,1.0
2105,4.611132836301242e-17
5830,0.9999999999998295
2280,0.9999999999997158
4322,1.0
7797,4.1581749796769713e-23
5222,1.9518546568568871e-44
8967,4.397197955184979e-23
10398,1.0
1852,1.5729670085568234e-12
5198,4.099464170467417e-21
3070,7.654675953769622e-24
1983,1.0
3269,2.2097045050411914e-23
1833,0.0013426820277611202
3866,8.015511421671129e-32
6149,1.7311739716119455e-76
541,0.9479880507260077
6338,1.0
8235,5.141971792843159e-29
3539,3.1160337336848883e-26
4867,2.917397475138551e-29
5400,0.10436486952163468
9485,1.2836017055714095e-19
5204,6.751552111059679e-17
5457,1.0
1141,4.1581749796769713e-23
2186,4.17116421552239e-28
5031,1.0
1138,9.24804046692432e-10
4858,1.242031645190506e-115
7934,1.0
5021,1.0
9005,1.0
7714,2.306748571311278e-31
4724,4.1581749796769713e-23
4293,1.0
7742,1.631544149170561e-40
8640,1.5646480065775214e-14
3548,1.436519179201736e-26
6231,3.452451553006884e-21
8338,1.0
6973,7.027799979300071e-81
2495,4.1581749796769713e-23
227,6.795026891717907e-54
44,1.0
4728,1.0
2937,1.1446560525759786e-48
7311,0.9999964988467027
6337,1.426648221151969e-54
8166,2.7353333558077736e-14
5588,1.0
3461,3.0887715821884974e-28
6244,1.0
1801,7.421093833896465e-22
3493,9.283993216020497e-38
1838,1.0
6823,7.752277199242901e-32
6577,9.612272060572923e-28
2458,5.408724913143767e-29
8450,2.044845864829492e-19
3005,1.0
7367,4.1581749796769713e-23
3979,1.0
7585,4.986752414311997e-15
9011,1.0
7671,4.1581749796769713e-23
4369,3.589875579960731e-31
4256,0.12355881982619434
4072,1.6394368370529817e-78
4387,2.1415578302155734e-47
5873,9.429989311198393e-11
7047,7.64687115583204e-25
8324,1.8009011505658748e-24
357,4.1581749796769713e-23
8489,5.935068672372154e-43
8354,5.265864450158914e-15
4026,3.6865169871893875e-24
9772,4.1581749796769713e-23
4905,5.138648888888866e-46
6623,1.0
5765,2.417010752975315e-31
1167,6.425793451085757e-39
7009,1.0
8339,1.445662624596151e-26
7131,4.3620440074529237e-23
1431,1.0
3267,1.0
8991,3.2860621929706688e-18
3439,1.5288796974754978e-35
2773,8.57441915594529e-28
885,1.0
8814,1.1260750729757262e-14
1255,1.0
9916,4.2833582943048936e-14
4709,1.0
6173,1.0
17,1.0
9655,1.0
2251,1.0
4251,1.514943278151242e-36
10303,1.0
8709,1.0
9513,4.1581749796769713e-23
4022,7.302346784579563e-148
215,4.881689472604622e-12
2757,2.5313561591231723e-19
3633,3.2434765306225434e-25
5647,1.0
4919,4.1581749796769713e-23
8780,9.827592587945296e-28
4720,4.5629792338680157e-23
5793,1.0
6316,6.579179905962641e-23
2134,2.6800846019940897e-46
3855,3.5423542417814097e-31
5270,1.0
7220,1.0
5010,1.0
4184,3.660399923947791e-23
1472,1.0
1557,1.0
7255,1.0
9089,1.0
9054,3.409830871587995e-30
8128,1.0
5207,1.0
9680,1.0
2436,1.0
7664,1.0
9201,1.0
9686,2.9127614502469432e-55
825,1.0
10131,1.0
10360,4.1581749796769713e-23
8376,4.1581749796769713e-23
2142,1.1378794498171314e-10
1251,9.596289043348816e-13
5312,0.9961317048124524
9759,7.02404599673002e-25
6120,1.0
2601,6.081439801596787e-11
5670,2.212326097771217e-22
1054,3.3992861881154083e-26
3485,1.0
10260,1.0
3248,6.327421573204622e-07
8247,1.0
3779,4.1581749796769713e-23
1399,1.0
6971,2.310544830687216e-34
7915,1.0
513,1.0
10225,1.0
9119,1.0
3193,1.0
5572,5.821591740141196e-19
10456,1.0
8345,4.5596203220432614e-15
9953,1.0
5472,1.0
6012,1.7535018325411618e-07
9922,1.3681086374141973e-12
9720,2.2418428804032825e-16
2096,1.0
7766,2.945923368366941e-25
4092,7.1438296585920254e-62
6441,1.0
6723,4.1581749796769713e-23
144,4.803427709199643e-33
2166,2.3585998190055625e-24
5497,4.1581749796769713e-23
615,4.1581749796769713e-23
1319,1.0
1220,2.540589237665876e-22
4391,1.0
2868,2.3066967284361743e-17
9030,3.965276646256725e-32
1471,1.0
7316,4.1581749796769713e-23
9512,1.0
7318,4.1581749796769713e-23
1019,1.3476663023176815e-18
8201,6.942836678746863e-74
8080,1.0
9773,4.344052352422215e-242
5780,6.392786007030757e-63
2444,5.426616998017494e-34
9163,1.0
5295,1.0
1790,2.0094745354125277e-23
2136,4.1581749796769713e-23
10322,1.0
2384,2.1494361569830024e-18
10183,1.4642542294125903e-34
5589,7.7654709486714e-18
7476,1.0
8544,2.381433024838642e-32
3511,2.7188514139139564e-26
3382,1.6147937051794974e-18
5616,6.280172620730799e-14
3990,1.0
760,0.9987196145892521
8140,1.0
4462,0.004940952224921595
10473,2.8258430537533355e-53
3247,1.0
3080,1.0
7772,2.543927564326234e-15
8521,1.0
8533,1.0
5096,9.5839665906394e-28
8925,1.0
3829,3.262954866112184e-13
10388,1.0
5680,1.0
10559,8.190019812693549e-64
1842,3.711288328043629e-22
9520,6.916028510797882e-71
4483,1.4745239632851828e-16
9765,6.322355239393772e-10
324,1.566719817603297e-29
285,2.716412202208248e-28
5650,3.25779223034016e-95
409,0.9995839937208154
8742,4.530736350850547e-13
388,1.0
6959,3.9656782902797344e-07
1947,1.0
152,1.759656457944556e-45
4238,6.758310039574067e-38
10433,5.322207864415709e-37
4489,1.0
4608,1.0
2920,2.2643523419833614e-35
4737,1.0
9080,3.867694309534467e-34
9583,1.0
9327,2.1715925164317743e-24
9870,1.7935743525544926e-24
9799,1.0
3387,4.1581749796769713e-23
3307,2.0218321229368964e-30
7239,3.154015762988558e-20
4297,1.0
7835,1.0
6361,4.1581749796769713e-23
8048,1.0
266,5.563983345909616e-28
8944,2.581390410889035e-35
1202,1.0
8688,4.5629792338680157e-23
10495,4.1581749796769713e-23
1813,1.0
4288,0.9711501768650677
6622,1.0
1958,3.585316289215653e-17
9941,1.8153917392286579e-25
1522,7.353843521125355e-05
7137,3.6363911096798116e-12
3044,1.0
8941,1.24578852192628e-38
7737,1.0
7110,1.0
2775,2.8573557021374847e-34
3968,1.0
2404,2.6655894149203125e-21
7877,2.4140279756438466e-60
1098,1.0
1820,2.0045570289236275e-64
6735,1.4892908890450431e-25
1463,6.233566697517554e-36
2468,3.027543487450886e-33
6412,4.1581749796769713e-23
4793,1.0
9459,1.0
2515,1.0
2915,1.1645069389973942e-18
8030,1.0
9662,3.7478409637589696e-60
6498,1.3824600762078154e-51
9359,9.812559271906924e-43
2391,2.6313281721131156e-20
450,5.333091168417207e-24
8562,3.0790221527322438e-21
1278,1.6663446631603477e-45
1564,8.869722936324544e-28
4669,3.5008079455573935e-33
2648,1.0
7589,1.0
4352,1.0
10205,7.191527354930659e-24
4950,1.0
10045,8.206273354297404e-25
4654,1.0
8281,1.0
8205,4.7774307493513726e-86
6091,0.9999999999039346
5079,8.921158903268513e-13
3973,1.0
5126,1.0
5887,3.0432920444845947e-34
3058,1.0
9614,1.0
2211,2.919241376463209e-22
4527,4.6200626757151255e-20
1302,4.1581749796769713e-23
9049,0.08140011513641361
2499,1.0
2059,0.9968009245735684
5091,4.1581749796769713e-23
6528,2.102284514795167e-30
4982,0.9999999634642343
6352,5.2742957675591816e-18
2187,1.0
10299,4.133367442737778e-49
2605,2.143841565256945e-25
2206,4.1581749796769713e-23
8377,1.0
2335,1.0
10310,1.7890470383561747e-17
538,4.5629792338680157e-23
7810,4.5389601893686127e-23
1049,1.0
4667,9.722455319787713e-17
10078,1.0
3262,2.0484291953606476e-22
5130,1.0271564856755099e-63
4525,1.0800212308544409e-23
9399,4.535300208911725e-22
8050,5.268130153598663e-81
9653,1.0
8325,1.501907172321491e-23
6439,1.0
7814,1.0
3008,2.550740882070057e-28
6326,1.0
2159,4.787875684601314e-31
7729,1.0
6396,0.9999971621886536
3695,1.0
8518,1.0134313624516948e-29
8248,1.0
8475,1.0
8422,7.625760611634062e-23
5459,2.2915705185187824e-18
5888,2.5812068267456755e-33
9501,6.089858266044713e-32
7758,1.297741288427878e-26
10434,6.564870697376183e-38
5100,1.0
7842,1.521725389645783e-37
4851,0.9999160696805672
10030,1.283939590724745e-12
4020,0.3522668555659102
2456,4.444330199783164e-08
4590,4.1581749796769713e-23
6520,5.738524168656386e-28
9342,1.332964350872262e-22
2081,9.68697575107442e-27
9164,1.3138418025968944e-24
7114,1.6070798725422082e-18
6794,1.0
514,1.1222213278401521e-47
3415,9.190961820862598e-36
1336,8.682809479955852e-06
2007,2.9834363125382856e-17
4788,1.3371084634732796e-16
8437,6.339042542748138e-28
4619,9.020340253186557e-34
9387,2.259126997062144e-41
7721,1.0
8782,1.0
10514,1.0
9595,1.0
