urlid,label
4529,1.6261212921151406e-20
763,4.1581749796769713e-23
6698,1.0
2002,1.0
2020,1.0
5229,6.849331837955207e-10
8243,1.1275108916661867e-23
6936,0.0010120183739593999
9360,1.0
4360,3.068451435727914e-16
7951,2.2930914133396955e-24
6701,2.431140532028244e-07
7574,1.0
2426,4.496987858146953e-22
1681,1.0
7135,4.1581749796769713e-23
3688,5.480383158347221e-26
3872,1.1240026932866519e-20
558,1.8284632289603157e-138
2228,1.0
8170,1.9081209874185863e-19
7171,3.41221500025336e-19
7756,1.0341819217396296e-26
3609,1.541648584771973e-26
3985,4.1581749796769713e-23
1139,5.216167418289574e-27
3453,1.0
7583,1.2210305900493551e-23
9788,1.3591703075661872e-18
10175,4.1581749796769713e-23
6059,2.6757549928336134e-44
104,8.958534454447572e-26
10168,1.786626358449143e-42
8902,1.0
5343,1.0
4239,6.50354838683955e-64
6767,1.0471466875503579e-21
6269,3.9291773734417346e-31
6682,7.054515511460429e-19
9558,1.344873898290639e-47
2416,2.1611620617365604e-23
6592,1.3536840382199885e-16
6196,6.275142236136259e-22
2751,1.0
3412,2.4206955041487524e-13
8302,1.3822778030283389e-05
1120,1.0
8005,1.2811658654299783e-54
6637,6.941385789422547e-22
6440,4.1581749796769713e-23
6679,1.0
8039,1.0
5357,1.0
8844,1.0
2964,4.294202863044431e-29
6040,2.06739757841255e-28
7259,1.0
8974,1.0
7439,6.109673561222273e-28
1045,3.339333672789374e-35
7706,5.246267184607463e-24
9724,1.8305677432892925e-33
3698,2.176826309180563e-25
7339,1.0
1749,4.7892973069517695e-34
7257,8.793489602383236e-59
2963,1.0
7775,3.364397176721742e-21
10501,2.867029807816141e-20
4258,1.0
7908,1.0
722,1.3586987710956586e-18
6519,3.0718868031872557e-15
6916,1.9277964224946102e-27
4456,1.0
2731,0.0016374953650163282
917,1.0
4107,3.9737240505188196e-29
7894,2.2541586148201157e-11
2540,5.2730985193860616e-42
8455,1.0
10406,1.0
8909,2.748112275632295e-54
5489,7.532791392971692e-40
306,1.0
3894,4.1581749796769713e-23
2735,3.867327513908145e-30
4939,2.707614597236837e-14
1551,2.9460954638561304e-08
777,0.6439223186422561
2160,1.0
8599,1.0
2727,7.458143096750457e-44
6362,1.234860321513289e-22
1417,1.0
10343,8.868229625458179e-88
4866,1.0
2682,1.3033365691963698e-11
9856,3.181622223854342e-30
4498,1.4326524058313962e-23
7450,9.435960355598571e-32
6899,5.029242448097455e-26
5649,1.0
6086,4.708235892629144e-16
1618,3.2146403381637357e-23
9926,2.42225912559179e-33
2847,1.5344369287224487e-27
8099,4.1581749796769713e-23
5724,2.3080996553002588e-12
3358,1.3879727457396261e-27
8136,1.1197648526246574e-35
955,0.4559722132121989
8819,4.5629792338680157e-23
5832,1.0
10413,1.0
6548,1.0545815166206462e-112
8407,6.477781253474657e-14
10090,1.8409152259638733e-20
8564,4.1581749796769713e-23
808,1.0
5303,6.49377738180126e-25
8913,2.8389252826870916e-12
9425,1.0
9543,1.0
1219,1.0
9575,2.2614466140162177e-19
4019,1.0
6223,1.0
9588,1.7107128538914213e-39
4739,1.0628668192638854e-32
10492,1.0
2017,4.426586929884965e-08
5524,1.0
7449,1.0
5734,1.28369068451971e-20
5456,1.203525064992164e-17
797,0.9999999873316484
5525,9.343349033513769e-22
8265,3.6676645568023915e-34
1981,1.0
8977,0.000869504330676008
6241,1.0
6021,4.1581749796769713e-23
7720,4.1581749796769713e-23
8632,4.205051923715372e-22
6705,9.673676305956558e-38
2476,1.1430611922539148e-14
3510,9.666845042074094e-19
8887,8.37487175768086e-12
10115,5.462385159583648e-18
9061,5.825097836681095e-22
5570,9.292862843416997e-21
2763,0.9999999871392903
1437,0.9999926137041879
3448,6.736081306287286e-34
3529,1.347331793240581e-35
3156,6.826374970417165e-30
4604,1.0
6776,1.0
10227,9.926207740025375e-21
1545,6.647528977736177e-13
10487,1.9584053694451031e-19
993,2.756404046842512e-24
1161,1.0
7975,1.0
1591,2.820395145345989e-31
7804,1.0
5048,4.716486609723525e-23
10454,1.0
3567,2.4248427160877533e-29
5886,4.1581749796769713e-23
9937,1.4385218856359766e-22
3931,2.6246394824639045e-10
9706,1.0
10193,4.1581749796769713e-23
5569,1.0
9747,2.5735470328187293e-25
2217,1.0
5936,1.1013364036026389e-24
3885,1.0
1086,2.4702952012925353e-21
1799,0.5847144641998017
9763,7.909618799941092e-08
3299,3.4622087706108063e-31
8268,1.0
473,1.427768864760581e-54
337,1.0
9381,1.0
6426,2.386043268694159e-16
1210,1.3793634037165354e-19
4986,4.1581749796769713e-23
8285,1.2761557440308288e-10
2024,0.027313314075376974
245,1.0
4807,1.0433689881008453e-30
2208,0.9999999999997726
9835,5.061448288390963e-31
8963,1.1387125446021522e-11
9946,6.67428706314926e-23
5230,4.957504775018587e-28
2788,1.409053046372939e-20
674,0.9999999998386784
1629,1.0
2300,5.227101365721116e-08
169,1.1895362247311386e-25
3575,1.0
6910,4.1581749796769713e-23
1479,6.871284331536565e-17
10498,3.530029807249812e-17
8062,1.0
9672,2.094237098744693e-26
9467,2.7982524381566832e-11
6763,0.9993085438978379
8508,3.37802577853752e-22
1034,1.0682631103147002e-25
3756,3.300382582824095e-27
9263,4.5629792338680157e-23
8141,1.529103574825515e-20
532,1.0
7022,5.926998455869931e-29
4024,7.2860282744373e-27
3298,2.7474748069688554e-19
5641,1.828967682958723e-35
10455,9.009139160263668e-28
5206,1.0
7005,3.0366173313025364e-43
8971,1.766890412123135e-27
8358,1.0
257,5.92182534604651e-38
78,1.0
6333,5.568448343441936e-10
7969,4.493216987247323e-47
2505,8.599581533027232e-12
2004,1.0
3748,0.00019770019184567035
5668,4.1581749796769713e-23
365,9.146777627677545e-69
9651,4.1581749796769713e-23
2324,8.114021505697253e-27
3902,3.761059846215959e-26
9294,4.0300961891250915e-67
5377,1.4269420721833498e-29
2817,1.0
7670,5.926329562008749e-42
4755,5.777094707590555e-05
255,1.0
2714,4.1581749796769713e-23
2922,3.4587701897119013e-22
5517,1.0
5157,0.9999999999976126
64,6.026394302701842e-59
5300,1.5921395710075107e-28
451,1.1681209135783768e-34
3941,1.0
326,4.1581749796769713e-23
3757,1.6794204871351864e-22
8798,3.440805935295921e-15
2315,1.0
6755,1.0
2916,2.917490725931184e-14
7406,5.787246768194652e-12
3703,1.0
5403,2.4432189639971862e-20
622,3.852913971814873e-21
9,1.3636637776334406e-26
5848,1.0
8670,1.4934694414188326e-23
1156,1.6799822656228127e-29
10179,2.821566531923435e-44
2028,1.0
3924,1.0
620,7.25638143459487e-48
1963,1.0
4537,4.1581749796769713e-23
8970,4.717143820637057e-23
3024,1.0
6140,1.0
1866,1.936393902554212e-43
4442,1.0
2312,4.998283917755756e-23
6749,7.038597660034584e-14
459,0.9999999872872537
1516,0.9999999998016733
8817,5.356642976746049e-24
4912,4.989041608493909e-84
2076,4.073038500579134e-17
10023,0.0007246797586579736
7684,1.3038744621750012e-43
3531,1.2003447291705413e-22
6209,5.511262735351543e-10
10508,1.0
8678,1.0
3541,4.1581749796769713e-23
1208,1.0
4090,4.1581749796769713e-23
1097,3.179281050268082e-27
5099,1.0
2816,1.2418505975695398e-21
4291,4.1581749796769713e-23
1409,1.0
6401,4.952955338380742e-23
4617,1.0
6111,2.883643343628423e-25
6172,1.0
10357,1.3736370154471552e-26
8465,1.0
3867,3.4304897659245376e-26
9495,1.0
4348,1.2004153809950414e-08
7879,1.3096306765720447e-17
9273,1.0
3252,7.68666007632189e-37
9167,4.1581749796769713e-23
2573,4.392974566049995e-22
7395,1.0
9046,1.304343527908385e-40
1526,1.94685179478587e-13
9339,8.066369350035303e-22
10301,1.0
7588,2.435878614095178e-09
1104,3.4928435917137264e-39
1310,4.220979899764995e-37
6631,6.135520142761659e-26
10475,5.004411175463846e-30
9090,1.072752929365719e-26
1528,2.455081108258211e-29
1657,1.0
1175,9.313134444266114e-46
1895,4.673316895792557e-28
3864,7.6010013740201e-24
4700,5.32081093856391e-26
3572,4.1441402249809875e-05
10507,5.380293798301216e-24
269,0.9948584433697912
5744,1.0
1687,5.53437387490928e-22
3020,0.00022715347703735058
4974,1.0
5119,4.1581749796769713e-23
1916,0.950672416972138
6687,1.0
2197,1.0
8641,1.2512687033253944e-36
10073,1.0
1967,9.7153191249756e-35
4999,3.6822440197425023e-28
9816,4.000490622828603e-37
734,1.0
9665,4.1581749796769713e-23
5092,1.0
2591,1.0
9877,1.0
4601,1.0
7734,4.1581749796769713e-23
7185,1.0
6405,0.9999999999987494
7003,9.599707283381242e-18
928,1.0466709542998663e-18
6490,7.317490717614253e-23
1586,3.0692302163773083e-52
10139,1.0
1192,1.0
10526,5.697323804475251e-36
5544,1.0
8779,3.7177076805799828e-28
4497,3.918808690222197e-15
3059,1.0
2181,2.3946379075219203e-17
2303,3.8998178502316754e-23
1190,0.9999978024071356
1468,1.4214472386247341e-105
8771,5.35385348851813e-13
8997,1.1705083347518455e-09
6365,1.0
10355,2.7389155141698717e-25
3478,9.04444874915974e-06
3764,2.844091740965052e-37
3542,2.3215222645102122e-22
4941,9.693862216724276e-20
1840,1.0
463,7.174798950908288e-31
7407,8.702481093234652e-30
7711,1.7839557249775237e-13
6044,1.0845874792533639e-30
3750,1.0
10114,1.88990944685037e-28
1332,1.0
425,0.00018943434458844894
3479,1.0
1979,5.506239463701297e-09
2994,1.0
207,6.8516975725566215e-19
5820,1.0
9187,4.573620936080771e-25
5423,1.0
2743,4.3597672982462394e-58
2902,1.0
9126,1.0
7903,1.3220199223854576e-10
4100,6.105981821393131e-09
3578,0.9999865698009994
6061,2.7435329501630673e-14
5081,5.257876609997017e-28
4575,4.1581749796769713e-23
6695,1.2079689477535854e-11
5960,1.284489641537591e-158
10186,7.70459429514468e-71
6795,4.1581749796769713e-23
10022,5.6387655262044456e-27
5841,1.0
7481,6.979347284213224e-23
9331,4.1581749796769713e-23
400,1.0
6907,4.1581749796769713e-23
10393,1.0
3709,1.0
4726,1.0
3007,8.643617416970276e-21
4723,1.5612119387294788e-25
597,1.2100064755014977e-24
1810,6.587392913390457e-13
4131,7.076328574650213e-15
4697,0.9999999731118127
8838,0.9999969381009046
5956,4.0286100080072445e-39
4196,1.0
63,1.0
1714,5.848131748452695e-31
904,8.436034607236149e-22
9715,1.0
4,4.1581749796769713e-23
5462,0.9999999995616236
259,1.6084480961474352e-26
5418,7.127852318221479e-26
6849,6.455652808252713e-28
9893,6.495570110071483e-28
10003,1.0
4976,9.094049013611394e-28
7611,1.0
900,2.8465092287314496e-44
3746,4.1581749796769713e-23
3893,3.295644071875462e-35
2966,1.1619624746199866e-57
9667,1.0
9734,1.0574176566648873e-23
8123,2.4123772787053442e-27
8470,1.0
4058,1.445376602421684e-17
4623,1.0
3782,1.5940268730056522e-77
7966,4.1581749796769713e-23
6003,1.0
2168,4.1581749796769713e-23
422,1.1375311628017186e-23
6381,4.35611479236478e-17
1136,3.12651088221771e-17
3443,0.0002563916027935857
2214,1.1713211916878577e-06
9973,1.0
1593,4.1581749796769713e-23
5474,0.9088950805059244
812,1.0
4703,7.003067289262662e-26
4294,1.0
10021,9.684530788902242e-61
395,8.250009223441693e-26
3237,0.7414696792651361
9099,5.802762443727123e-31
2401,1.623820582032371e-32
10371,2.6071920984581393e-35
3420,1.0
3460,1.0
9088,4.1581749796769713e-23
5995,1.0
3084,1.0
3595,6.122902350456614e-15
9524,1.0
167,1.2716905160468264e-24
9743,1.0
6109,7.635663136266324e-20
433,5.803855845591523e-28
6292,6.75903882990611e-22
8125,9.337480015071313e-23
4035,5.223216328612568e-14
2929,1.0
8810,1.0
4403,4.11076179825844e-30
3925,1.0
1290,1.7319547125510193e-09
3689,1.0
6709,7.882989228548533e-55
8021,1.979860742688482e-09
6237,1.0
1453,1.4134165385664805e-23
7340,2.511024976433518e-32
6078,1.2203790541497039e-14
2369,4.795317189559433e-54
1781,2.626088495513711e-16
3830,1.0
7625,1.8204500675731247e-30
8150,6.463662682225645e-43
1680,0.6585372311963922
7077,1.0202220478361574e-42
3360,1.0
7927,1.0
244,2.959330566150325e-39
8107,1.0
820,1.0
5915,1.0
924,2.591634904626899e-28
9207,5.00910316021702e-06
4077,1.0
6052,4.1581749796769713e-23
508,1.0
8105,4.1581749796769713e-23
4405,1.3014401753855441e-28
7558,5.575040845146153e-44
6094,5.804569678350813e-06
484,0.9483140835924607
8927,4.616529725112325e-23
310,4.1581749796769713e-23
8075,4.1581749796769713e-23
1094,4.438336275628003e-20
3211,3.998903521929896e-16
1700,1.0
4816,0.9982665240967206
9354,0.9991401411031817
8845,6.420656696508141e-05
7530,1.0
1520,4.25277835610127e-21
1087,1.0
5786,1.0
6847,1.0
999,4.647675158633872e-13
5308,1.571815645756872e-11
6569,1.0
10200,1.0558175662736892e-44
5868,1.0
1757,1.6092580795196862e-21
4625,1.0
2955,1.0
6187,1.0
9931,1.0
4883,2.624815626143986e-08
2488,1.0
156,1.0
2820,4.1581749796769713e-23
1311,4.1581749796769713e-23
1517,2.660285039061111e-19
3640,3.032389082413013e-28
5763,5.752194786997138e-123
6689,1.2684684347649898e-15
1193,4.1581749796769713e-23
8217,1.0
10327,0.9997215527050225
5042,2.2586617688342267e-10
6903,2.6539523502231542e-17
2068,1.0
7614,4.0218166764653656e-22
