urlid,label
10338,0.214840
304,-0.416202
2927,-0.595247
3033,0.273160
7136,-0.310167
6807,-0.127364
5278,-0.408077
3992,-0.291991
3725,-0.102287
8016,-0.331377
6151,-0.573623
1914,0.745315
6259,0.826048
3043,-0.668003
3955,0.837386
9157,-0.662449
3079,1.106399
3042,-0.483985
359,-0.764082
4542,0.037010
6589,-0.373280
6232,-0.186874
7748,-0.208452
4043,-0.396778
6331,-0.282366
1482,-0.594474
6521,-0.591791
1106,-0.145621
6127,0.477622
3112,-0.067542
2410,1.110540
6327,-0.606143
7821,-0.648209
4877,-0.107694
5236,0.779217
3470,-0.264199
9037,0.173199
4627,1.202120
1491,-0.215734
8337,-0.032586
9578,-0.295799
4212,0.531512
8234,0.999314
1776,-0.291980
2551,1.129775
1594,-0.243420
9347,-0.524338
5004,-0.557755
9182,0.362282
2422,1.345486
6882,-0.599520
3369,-0.307239
9386,0.910385
9406,-0.121669
7869,-0.382693
3851,-0.282251
9117,-0.306899
4163,1.262204
5369,-0.328852
2381,-0.300496
6591,-0.308702
8537,-0.556282
3986,-0.214206
136,0.702537
5155,-0.187531
5219,1.036549
3134,-0.046389
4394,-0.282571
3571,-0.309914
942,-0.209954
9092,-0.227711
1761,0.780854
3217,-0.341651
5968,0.959928
8540,-0.398380
471,-0.637146
5986,-0.374934
2812,-0.596170
5435,-0.359901
1451,-0.252346
5642,-0.203262
1932,-0.082638
936,0.752963
1791,-0.536878
2289,-0.136119
5922,-0.559282
3507,0.828754
442,-0.376813
4466,-0.121253
7463,1.013456
9784,0.445019
2378,-0.461124
10400,-0.479871
4008,-0.548389
7605,0.635293
2252,-0.334688
6737,0.186567
5331,-0.395703
1720,0.542514
1600,0.406935
4838,-0.415726
6534,-0.273132
6999,-0.104145
7445,0.734607
7067,0.580900
2565,0.613325
4287,-0.298080
827,-0.400728
5739,-0.156166
146,-0.502539
7215,0.829756
4693,-0.356786
2184,-0.428405
2771,1.068535
10503,0.661030
2529,-0.480774
3976,-0.681229
3362,-0.469672
9938,0.238823
7271,0.342272
655,0.026809
6274,-0.692408
6746,-0.345058
9448,-0.179429
5628,-0.525712
5477,1.053194
9955,-0.246635
8215,0.241663
10350,-0.144954
486,0.323939
5924,-0.236336
3900,1.078331
8015,-0.425611
3915,0.623050
3984,-0.385610
10417,-0.352142
8000,0.936069
5959,-0.381459
10018,0.232566
9523,-0.185539
3098,-0.430337
4378,-0.054688
201,-0.151111
8478,0.765648
2718,-0.045707
8801,0.640836
8394,-0.145356
10246,0.240773
1822,-0.795305
10129,-0.538908
4695,-0.399375
8834,-0.336165
6299,-0.309261
6801,1.175356
1730,-0.393422
2729,-0.399629
2781,-0.031889
8818,-0.211260
775,-0.186453
2210,-0.636360
2614,-1.006782
563,-0.603457
9692,-0.350500
4108,-0.503555
1751,-0.260377
9313,-0.188072
8462,-0.359215
9846,-0.349217
10195,-0.358570
10424,0.102189
5732,-0.376717
2258,-0.749595
3559,-0.446824
3652,1.237210
5177,-0.577739
2910,-0.333574
8774,1.203347
6832,1.136209
2439,0.996259
129,0.906217
4334,-0.600637
5822,1.088978
3611,1.195644
9434,0.502596
4179,-0.191461
263,1.050835
9923,-0.458576
5466,-0.581795
4014,-0.205804
1386,1.237028
2161,-0.367857
9324,-0.382441
4918,-0.799109
10054,0.422589
1577,0.369638
5499,-0.471717
1710,-0.261439
9511,-0.515187
9552,-0.248579
10396,-0.533724
5595,0.059689
1531,-0.219100
2053,0.782342
5773,0.738100
10336,0.291083
2005,-0.094298
4356,-0.136528
7865,1.148163
3429,1.162841
1247,-0.362279
8008,-0.225831
2592,-0.341887
6267,0.096298
4957,-0.044765
1189,-0.088795
3904,0.233911
6415,-0.332650
7326,-0.182396
1148,-0.304556
8609,1.029049
4216,-0.077327
4373,0.975103
4225,-0.149839
9693,-0.416317
1987,-0.391039
9904,-0.329630
2742,0.637813
3918,-0.262626
3819,-0.048396
2948,-0.307682
10094,-0.239369
8737,0.541964
2268,0.083158
6212,-0.456454
6084,-0.737123
7010,0.044526
9859,0.993378
2060,-0.231176
7181,-1.062398
1834,-0.617531
1001,-0.128215
1660,-0.130757
2179,1.023229
3546,0.690447
3747,-0.265689
8848,-0.662223
7203,0.012007
3826,0.841306
6693,1.053209
3361,0.033107
7857,-0.259302
1794,-0.125429
4331,-0.306558
7639,-0.542266
533,1.104607
1864,-0.631903
3827,-0.369472
4876,-0.029535
3551,0.034603
8806,-0.243403
9418,0.610819
73,-0.307552
1890,0.663710
6546,-0.210178
8650,-0.185524
3877,-0.200438
9862,0.464238
2477,0.939805
5899,-0.178373
5250,-0.534305
7635,1.082640
1129,-0.522879
6458,-0.420517
6848,-0.146869
2664,-0.612674
1688,1.185424
1507,0.665024
1880,-0.266427
8868,-0.139683
2137,-0.451276
1667,0.369228
9735,-0.197775
4589,0.017625
2066,-0.321552
10243,-0.585253
9225,-0.184659
2584,0.947709
6527,-0.032781
7603,-0.458208
1696,0.604948
9449,-0.319654
5212,1.156680
5703,-0.239420
7694,-0.809585
10474,-0.447053
2236,-0.090889
7051,1.134073
4327,-0.068484
580,1.099816
445,0.119503
7217,0.545949
8677,0.732065
5719,0.906195
5920,1.332984
3800,0.115844
2325,0.677768
557,-0.174123
3961,-0.056950
6511,-0.317267
4358,-0.604960
8751,-0.248909
6781,-0.629455
3317,0.605855
10138,-0.256457
680,-0.353296
2135,0.507832
7144,0.653367
9075,-0.196377
6888,0.961451
9224,1.239998
5248,-0.178799
3978,-0.250530
4283,-0.286721
4267,-0.462425
7898,-0.528230
8448,0.317786
4457,0.215051
1953,0.291459
414,-0.552220
5128,-0.278371
2618,-0.014563
6478,0.643297
2866,-0.524082
1231,0.078832
2883,-0.202358
1664,0.537809
5878,-0.219217
7549,-0.349561
1952,0.926200
3209,-0.552001
7725,-0.280047
2156,-0.090079
5993,0.757056
1778,1.142187
4085,1.147293
1169,-0.357379
10016,0.058289
653,-0.737530
4173,0.101469
2383,-0.487045
3643,-0.489302
4021,1.055479
2590,-0.409122
2432,-0.407876
2563,-0.609113
4040,-0.000218
9548,0.818422
8103,-0.546927
6230,-0.175101
1395,-0.308043
2756,0.471721
7159,1.287102
1467,-0.174241
5199,-0.214715
8531,-0.338382
6355,-0.453903
9494,-0.011403
8649,-0.157775
9191,-0.215359
7557,-0.375461
683,1.382606
8523,1.018057
5941,-0.201206
10197,1.207415
8706,0.448691
9507,0.708274
6690,1.192182
10458,-0.195540
9145,0.763688
1342,0.920537
3100,-0.313996
5496,0.603059
3799,0.139237
7513,1.211968
6636,0.971923
2615,0.999558
8395,-0.429909
7667,-0.210986
2045,1.018625
5818,-0.212081
9645,-0.536053
6034,0.077736
6069,-0.236211
5200,-0.940212
1991,-0.546696
487,-0.371728
7646,-0.007959
6504,0.903849
4134,0.973823
7586,-0.867516
5427,-0.654847
6542,0.001082
4330,-0.067117
684,-0.210691
1194,-0.623037
962,-0.525580
7083,1.206258
2229,-0.190171
1485,0.076716
4969,0.754069
7793,-0.425783
3562,-0.562123
1962,-0.307658
8534,-0.093317
345,-0.425993
8731,-0.342239
6524,1.155326
3066,0.042174
4558,0.847476
5271,0.133929
4129,0.827024
8057,0.610252
3257,-0.377562
9779,-0.514806
805,1.188153
5267,-0.375010
6819,-0.368554
1511,-0.443214
6389,-0.482988
5296,-0.238645
2176,-0.226806
5551,-0.255229
113,-0.239816
7959,-0.115077
3772,-0.281027
9880,-0.552415
2720,0.131923
3820,-0.378673
8242,0.324844
6938,-0.232014
7610,0.409189
6214,1.094870
4146,0.178652
3423,-0.266872
7371,1.116827
743,-0.232748
10100,0.060887
10102,-0.503361
2370,1.212227
8239,0.249559
9995,1.176153
3844,-0.258412
428,-0.418972
1442,-0.571988
10314,-0.113241
6810,-0.214592
8501,-0.381857
6751,-0.197968
10092,-0.270854
386,1.033369
6278,-0.356531
1669,0.345578
6210,-0.145284
4157,-0.285080
5436,-0.216426
5784,-0.432522
423,-0.468917
3083,-0.511984
2257,0.771908
6080,-0.458867
8672,-0.258505
1887,0.339806
3901,0.933036
2799,-0.199245
9366,1.094140
1662,0.546434
8777,-0.238691
10133,1.036492
6023,1.191123
9983,-0.183396
894,1.082171
4435,0.841059
6492,-0.319451
5747,-0.119868
4266,-0.549294
9430,1.103951
9909,0.833232
2893,-0.183335
3917,-0.831142
3909,0.577386
7307,-0.261826
2150,1.190709
1547,0.977397
3888,-0.318220
3309,1.216197
5032,1.334201
32,0.350393
5512,-0.498469
887,1.131094
10283,0.213988
3545,-0.817257
124,-0.000545
2721,-0.069767
6817,-0.185529
5098,-0.460569
8722,0.562674
1330,-0.256052
5259,0.154150
1885,0.114393
9975,-0.138902
351,-0.285649
7852,1.278466
6005,-0.211788
7931,1.110356
4275,0.913029
1072,0.173660
4009,-0.344139
7221,-0.308928
7333,-0.097620
2921,-0.229075
5188,-0.400969
4789,0.152431
7876,-0.347604
2911,-0.104007
2852,-0.605865
3183,0.285330
9899,-0.292730
9812,0.745250
4587,0.408395
9016,-0.190461
1891,-0.080599
2465,-0.450011
4451,-0.398217
4521,-0.127537
8816,0.946764
7747,1.164440
2818,1.098199
1366,0.783328
2776,-0.456960
6811,-0.460599
29,-0.115056
3287,-0.367933
3777,-0.146118
8652,-0.013180
3341,-0.513383
6662,-0.210496
4708,0.087078
9242,-0.500328
2655,1.186452
7086,-0.333272
4929,0.197885
7844,1.161956
7249,-0.570594
3190,-0.246132
1678,-0.506782
8350,0.264326
9202,-0.482027
7382,-0.382939
9288,0.506291
6841,-0.001487
6831,-0.390278
10309,-0.306596
2260,-0.130570
7223,0.786222
237,-0.166818
6582,-0.460343
9994,1.140195
640,0.551260
9696,0.675932
1960,-0.201985
3565,0.374584
8655,0.353332
2935,0.561545
6588,-0.680548
629,-0.220011
2256,0.966638
2113,0.110459
1905,-0.295642
2897,-0.208366
4689,0.775961
1048,-0.360337
929,0.060128
1515,-0.110953
9383,-0.821297
6399,-0.135150
6452,1.018341
6628,-0.698065
5556,-0.282189
6057,-0.393573
1750,-0.069057
5165,-0.208008
7949,-0.326079
8308,1.061874
1673,-0.307754
10288,0.881518
6332,-0.194009
62,-0.923492
6748,0.764800
3726,0.562093
6558,1.626592
3875,-0.667054
3712,0.975430
4170,-0.565861
4057,-0.244437
8835,-0.554419
5392,-0.186689
7526,1.207358
7548,-0.889443
10058,-0.720307
7730,0.475653
8815,0.671300
1596,-0.562814
4257,0.024318
8011,-0.572929
3675,-0.327031
1466,0.951096
6391,-0.364340
7874,0.939389
1206,-0.148779
8715,-0.621479
8872,0.831489
10241,-0.693932
906,-0.257839
7705,-0.640069
8504,-0.238630
6764,0.744990
7414,1.451359
5973,-0.208404
8165,0.508776
1358,-0.300200
1303,0.139672
7145,-0.544773
1968,-0.687713
5154,-0.020917
3509,-0.320290
4245,-0.350057
2105,-0.481243
5830,-0.136153
2280,-0.195515
4322,-0.555670
7797,1.334583
5222,-0.533737
8967,-0.536371
10398,0.570680
1852,-0.249634
5198,-0.448470
3070,0.703392
1983,0.966648
3269,-0.284973
1833,-0.591737
3866,-0.283647
6149,0.937328
541,-0.121888
6338,1.027795
8235,0.106759
3539,0.806985
4867,0.958088
5400,0.909925
9485,0.617266
5204,0.828461
5457,-0.665841
1141,1.058001
2186,0.145774
5031,-0.842155
1138,-0.008248
4858,-0.360227
7934,-0.253437
5021,0.576735
9005,-0.392761
7714,1.048094
4724,-0.217235
4293,-0.613444
7742,-0.362236
8640,0.080087
3548,0.807571
6231,1.170087
8338,-0.216287
6973,1.115721
2495,1.019640
227,0.810669
44,0.877923
4728,-0.486525
2937,0.007650
7311,0.800072
6337,0.154132
8166,0.736629
5588,1.403244
3461,0.677127
6244,-0.785578
1801,1.340059
3493,1.152271
1838,-0.033936
6823,-0.257334
6577,0.050108
2458,-0.360291
8450,1.057724
3005,0.047544
7367,-0.140560
3979,-0.354626
7585,0.608146
9011,0.834777
7671,-0.234453
4369,0.963557
4256,1.122321
4072,-0.522510
4387,1.210774
5873,0.596337
7047,1.020850
8324,0.480363
357,1.035173
8489,-0.366460
8354,1.243528
4026,0.138877
9772,0.599854
4905,1.252339
6623,0.005404
5765,-0.003954
1167,-0.230292
7009,1.238911
8339,-0.270683
7131,-0.637530
1431,1.501634
3267,-0.485529
8991,-0.181627
3439,1.117853
2773,-0.271817
885,0.485594
8814,-0.296283
1255,-0.237034
9916,-0.008579
4709,1.212386
6173,-0.215255
17,-0.795880
9655,0.536377
2251,-1.117779
4251,-0.427025
10303,-0.463849
8709,1.052524
9513,0.609747
4022,-0.279859
215,0.740513
2757,-0.220077
3633,-0.527630
5647,-0.249497
4919,0.917739
8780,-0.388784
4720,-0.261168
5793,-0.164431
6316,-0.423672
2134,0.775129
3855,-0.006558
5270,1.100108
7220,0.017885
5010,-0.617959
4184,0.940835
1472,1.240264
1557,-0.184861
7255,1.193982
9089,1.207556
9054,-0.370652
8128,1.161094
5207,0.012580
9680,0.162347
2436,0.592568
7664,-0.813441
9201,-0.381426
9686,-0.774802
825,-0.244121
10131,-0.102463
10360,-0.544812
8376,-0.499069
2142,-0.877996
1251,0.167051
5312,-0.132029
9759,0.027649
6120,-0.225708
2601,1.243615
5670,-0.487104
1054,-0.339953
3485,-0.594163
10260,0.875039
3248,1.035263
8247,-0.406084
3779,1.106024
1399,-0.546993
6971,0.449201
7915,-0.225899
513,-0.305062
10225,1.214362
9119,-0.442387
3193,-0.209943
5572,1.058126
10456,0.745138
8345,0.768774
9953,-0.477033
5472,-0.382136
6012,0.539662
9922,1.064107
9720,0.005351
2096,0.387360
7766,-0.362534
4092,-0.261503
6441,0.114219
6723,-0.134963
144,0.749655
2166,-0.651684
5497,1.201939
615,0.913941
1319,-0.564230
1220,1.250779
4391,-0.248779
2868,-0.649838
9030,0.898009
1471,-0.435021
7316,-0.438323
9512,-0.459847
7318,-0.404496
1019,0.130179
8201,1.139338
8080,0.612832
9773,-0.133021
5780,0.452844
2444,-0.541782
9163,-0.626272
5295,-0.455494
1790,-0.166191
2136,-0.190577
10322,-0.285643
2384,-0.646407
10183,-0.359059
5589,-0.247854
7476,1.173389
8544,0.942313
3511,0.703197
3382,-0.290093
5616,0.835333
3990,-0.310624
760,0.825410
8140,0.427770
4462,-0.817677
10473,0.348916
3247,0.038366
3080,0.654660
7772,1.153140
8521,-0.648277
8533,1.564470
5096,0.649912
8925,-0.519999
3829,-0.406973
10388,0.023293
5680,0.703997
10559,-0.143605
1842,-0.794663
9520,-0.025568
4483,-0.312334
9765,0.980693
324,-0.485059
285,-0.439647
5650,0.664649
409,1.268340
8742,-0.331479
388,-0.371077
6959,0.796538
1947,-0.269260
152,1.456883
4238,-0.408902
10433,-0.587947
4489,-0.349713
4608,-0.282199
2920,-0.606294
4737,0.878744
9080,-0.334766
9583,1.177824
9327,0.295465
9870,-0.429597
9799,0.441291
3387,-0.378689
3307,0.122112
7239,0.030970
4297,0.648607
7835,-0.401524
6361,1.041454
8048,0.506912
266,-0.258747
8944,-0.229748
1202,-0.545455
8688,-0.441803
10495,-0.249032
1813,-0.558303
4288,1.055789
6622,-0.643916
1958,-0.467512
9941,-0.155470
1522,-0.020244
7137,0.024112
3044,-0.300653
8941,-0.158710
7737,-0.344820
7110,-0.248529
2775,-0.047303
3968,1.067546
2404,-0.787330
7877,-0.599437
1098,-0.268924
1820,-0.143947
6735,-0.262057
1463,-0.575248
2468,-0.625224
6412,-0.365891
4793,0.742473
9459,0.828148
2515,-0.062856
2915,0.293934
8030,-0.198975
9662,0.175709
6498,0.194453
9359,-0.286859
2391,-0.600037
450,-0.739749
8562,0.745339
1278,-0.002325
1564,1.208821
4669,-0.228620
2648,-0.294544
7589,-0.615844
4352,-0.390787
10205,-0.096904
4950,0.088479
10045,0.812547
4654,-0.229756
8281,-0.201199
8205,1.178729
6091,-0.363068
5079,0.303427
3973,0.774359
5126,0.545810
5887,1.246915
3058,-0.445616
9614,-0.484944
2211,-0.284242
4527,-0.314995
1302,-0.113783
9049,0.213523
2499,-0.329482
2059,0.757507
5091,1.145495
6528,-0.361878
4982,-0.195099
6352,0.021785
2187,-0.687406
10299,-0.287549
2605,1.070652
2206,-0.529955
8377,1.283931
2335,0.836842
10310,-0.167761
538,-0.627505
7810,-0.211983
1049,0.024370
4667,0.077115
10078,-0.588211
3262,-0.492748
5130,1.173787
4525,-0.034794
9399,-1.129583
8050,-0.335489
9653,-0.331651
8325,-0.487448
6439,-0.405803
7814,0.042912
3008,0.968008
6326,-0.232870
2159,-0.209942
7729,-0.071743
6396,-0.248104
3695,0.940615
8518,-0.285505
8248,-0.056504
8475,-0.362088
8422,0.155173
5459,1.253222
5888,-0.340339
9501,0.023408
7758,0.929656
10434,1.124220
5100,-0.220737
7842,-0.295396
4851,-0.727149
10030,-0.499768
4020,-0.392582
2456,0.945625
4590,-0.222156
6520,-0.248909
9342,-0.725981
2081,-0.307942
9164,0.273237
7114,-0.502734
6794,1.259177
514,1.218035
3415,0.116864
1336,0.522651
2007,-0.812394
4788,-0.347777
8437,1.309853
4619,0.937584
9387,0.676649
7721,1.076984
8782,-0.344601
10514,0.334347
9595,-0.037362
1222,-0.099257
151,0.638000
5812,-0.568743
6702,-0.107968
10088,0.160978
4618,0.338774
4185,-0.599294
598,-0.198321
4797,-0.239779
7040,0.112583
5221,-0.124970
6136,-0.537982
4162,-0.411855
1400,-0.300836
389,1.381886
10344,-0.175269
7917,0.943273
5769,1.056955
4395,-0.127928
4081,-0.104509
4998,-0.346648
4231,-0.260483
336,1.249298
5034,0.517439
1603,-0.079889
7262,0.992479
764,0.349351
5550,-0.142701
3778,-0.544942
9446,-0.415820
9172,-0.080219
1893,-0.024141
9216,0.950066
2782,1.141489
6664,0.007338
2539,1.258624
339,-0.398375
9917,0.454543
7155,-0.473056
2270,-0.609697
973,-0.115546
9760,-0.387545
6017,-0.639044
1321,-0.307653
11,1.058726
3497,-0.399324
992,-0.157990
5728,-0.071272
5881,-0.670690
3089,-0.185423
3329,-0.361237
6155,-0.139603
5152,-0.473456
7400,-0.434175
4809,-0.473211
1711,1.223678
1899,-0.396957
8936,-0.188120
6227,-0.610529
6876,-0.224230
10513,-0.457717
8754,-0.379333
9063,1.314728
1795,-0.561183
3095,0.098254
2344,-0.415136
418,-0.489387
5208,0.038775
1266,0.876848
9245,-0.379686
5118,-0.160143
10416,-0.029697
4000,-0.231164
7431,0.153319
173,-0.302246
8472,0.899029
7555,-0.680548
1631,0.940168
2604,-1.054657
9519,-0.316214
5836,-0.306509
8820,-0.229618
7071,1.107552
4745,-0.233497
704,1.341225
6617,1.048555
6372,-0.467176
2199,0.847283
9243,-0.350500
6307,0.051055
7362,0.141142
9881,-0.455513
4425,-0.455474
7065,1.281272
6676,-0.362533
5638,-0.686870
2701,-0.178479
8355,1.030443
3673,-0.364036
6897,-0.014912
5904,-0.913367
1347,0.542131
5097,-0.195841
1525,0.054071
3107,1.116730
10251,0.775577
3468,-0.517858
1579,0.203987
5864,0.216321
291,-0.287084
9910,0.516424
564,-0.189966
4777,-0.102793
6732,1.091023
7596,0.001847
10277,-0.420210
2874,0.857750
3233,-0.034062
9008,-0.460750
6250,-0.085591
3410,-0.184479
7148,0.074229
9295,-0.233492
2427,1.330841
2633,-0.748441
7752,0.692405
10557,-0.273837
1328,-0.815207
287,1.116082
1131,0.930571
4386,0.364665
7231,0.705213
9318,1.096420
1441,-0.318810
6835,-0.082343
7783,-0.388833
7390,-0.325681
7038,-0.236175
10281,0.643202
10212,-0.199011
8473,-0.908840
2290,0.830005
2277,-0.443090
6880,1.105988
25,1.057174
1759,-0.330512
5430,-0.227710
7303,1.161231
7568,-0.058519
10211,-0.341987
9738,-0.528688
2209,-0.108830
9787,-0.200410
10363,0.933206
8753,-0.614997
8193,-0.585611
7440,1.176052
8662,0.796026
7767,-0.505458
10034,-0.349456
353,-0.223296
8415,-0.589849
9803,0.907332
9956,-0.154558
8659,-0.516766
8110,0.979912
4388,-0.160714
8192,-0.047574
6805,0.032070
2708,-0.914991
475,-0.482084
9997,-0.271136
4545,-0.243286
8180,-0.233169
10302,-0.184487
322,1.289627
2446,-0.550426
3512,-0.243286
3591,1.227363
2366,-0.264438
10009,-0.182435
41,-0.261341
9843,-0.236665
8675,1.037385
6635,-0.340798
9647,0.240884
6116,0.252580
2358,0.700331
2348,-0.436556
6934,1.375478
2297,-0.431466
7471,0.126026
10506,-0.542087
9468,1.049893
7180,0.791981
9438,-0.299807
9798,-0.265552
4596,-0.473701
908,-0.164463
5530,-0.501533
5399,-0.196660
7444,0.275391
969,-0.255162
8195,-0.265619
8072,-0.190120
3971,-0.224084
7092,-0.283091
3954,0.432043
923,0.208624
10443,0.327505
2791,-0.112999
6354,-0.394773
2203,0.643936
9932,0.741572
8046,-0.342646
10051,-0.142478
5876,-0.294370
507,-0.419588
8346,0.256233
5566,-0.648074
9073,-0.383210
1614,-0.018549
7178,-0.339482
9161,-0.260542
6587,-0.077285
4465,-0.764768
7818,-0.380709
363,-0.201923
5711,-0.313877
7919,-0.282375
5394,0.161922
7026,0.473618
2645,0.236542
10132,0.912334
7926,1.228202
4715,-0.560974
1037,-0.235192
270,1.063308
2733,-0.760241
1050,-0.565574
9574,1.202478
4577,-0.234069
385,-0.089232
5114,1.056062
195,1.005121
8098,0.173495
369,-0.194306
2127,-0.290657
6266,1.009601
9694,-0.725048
2086,-0.420802
9616,-0.306144
7473,-0.233671
121,1.189700
10279,-0.199956
3121,0.953937
4552,1.076646
1598,1.259464
7031,-0.360135
669,-0.329193
3093,0.001270
2190,-0.508419
4731,-1.001114
9710,1.102621
608,-0.315646
4316,-0.718379
3376,-0.234731
2415,0.690427
6634,-0.296719
1789,-0.562969
2146,-0.238444
4765,-0.210920
4735,-0.043522
3069,1.118391
903,-0.601630
1218,-0.306498
505,-0.154922
10011,-0.119292
4247,1.295052
3661,-0.199237
3140,-0.678111
4197,-0.565193
4490,-0.248197
7198,-0.203555
1896,-0.215136
6513,-0.562484
2182,0.988982
3679,-0.149416
8326,-0.709068
9382,-0.204624
3832,-0.499104
6180,-0.288292
1115,0.510806
8761,1.278628
9460,0.138650
1223,-0.181969
8026,0.862907
5603,0.486630
5358,1.060571
277,-0.349231
1113,1.052609
8804,-0.742901
5195,1.127133
1110,0.706129
10174,-0.216145
10128,1.267680
6790,-0.657543
4390,-0.191166
5315,1.395514
5491,0.226204
1444,-0.316516
498,-0.288839
1948,-0.050961
9712,-0.119284
1273,1.091126
724,1.187115
8342,-0.182715
4237,1.120066
3272,-0.529098
4096,0.022596
7394,-0.263398
1839,-0.256995
5604,-0.561773
9549,0.974830
6075,1.349838
8283,1.051164
5988,0.842346
6824,-0.682996
7350,-0.184253
4647,-0.602597
2586,-0.421698
1384,-0.503321
10041,-0.019275
6942,-0.721094
6499,0.055766
1236,-0.207725
5974,-0.088618
7650,-0.466654
6286,-0.578315
7626,0.009915
9078,-0.315708
7831,-0.793568
3514,0.869253
4050,0.989177
3654,-0.054446
315,1.308159
4210,-0.294384
554,-0.629235
5727,-0.170628
1146,-0.491629
7007,1.217284
6002,-0.339880
9940,-0.403224
3525,0.033743
2610,0.508984
6987,-0.372970
6154,-0.191585
6024,-0.175657
1099,0.605227
603,0.245757
5203,-0.553982
1419,-0.507185
4343,-0.266598
7961,-0.184599
555,1.447500
4110,-0.668738
5579,0.532615
3989,-0.229089
6213,-0.433785
3668,0.995166
3048,-0.530060
9440,0.838609
9108,-0.297190
5506,0.988057
2944,0.809324
1348,0.727958
4069,-0.648196
239,-0.356107
2665,0.545674
243,-0.648286
1915,-0.622544
2913,0.308956
1027,-0.607211
6620,-0.195796
7695,-0.587491
6557,-0.369994
9463,0.171230
8849,-0.315039
3136,-0.473961
8676,0.448202
9687,1.226892
3173,-0.107606
9708,-0.311700
2954,-0.690876
7267,0.786717
1145,0.631299
9424,-0.364636
7651,-0.694706
6444,-0.343321
4261,-0.307239
4413,0.988797
10166,0.601352
7529,-0.245775
9165,-0.753811
8770,-0.110637
8001,-0.203612
607,0.608476
5716,-0.208629
6503,-0.252696
3063,-0.674152
3891,-0.070309
5493,-0.370270
1035,1.225839
2849,1.003409
10399,0.180870
5488,-0.708444
1287,0.579081
9426,-0.211887
4061,-0.348242
1002,-0.261049
4181,-0.093905
1157,-0.302022
8168,-0.385176
9370,0.372366
1201,0.222740
7420,-0.305979
2,1.110639
5335,0.684146
6183,0.527291
7023,-0.464228
706,-0.205256
5760,0.903673
1355,-0.691776
7965,-0.212888
5404,-0.244753
7027,-1.069492
1393,1.120597
323,1.393628
2162,-0.524858
3250,0.891136
7123,-0.585609
1855,0.171656
5795,-0.518211
836,-0.407315
7661,-0.103659
5108,1.100376
9311,-0.133839
2872,-0.420509
6997,1.133612
6273,-0.204662
5429,0.403117
3091,-0.056615
9845,1.208885
2518,-0.289341
6348,1.175803
9623,-0.631608
3711,-0.249733
4218,-0.525776
9589,1.162305
5210,1.050948
8699,1.182959
88,1.134396
8792,-0.158267
1147,1.132889
6605,-0.572538
2082,-0.183054
